city,lat,lng,iso2,admin_name
Pooler,32.1023,-81.2539,US,Georgia
Canton,34.2468,-84.4902,US,Georgia
Vidalia,32.2134,-82.4035,US,Georgia
Acworth,34.0564,-84.6688,US,Georgia
Johns Creek,34.0333,-84.2027,US,Georgia
Valdosta,30.8503,-83.2789,US,Georgia
Norcross,33.9379,-84.2065,US,Georgia
Morrow,33.5816,-84.3391,US,Georgia
Byron,32.6477,-83.7539,US,Georgia
Statesboro,32.4376,-81.775,US,Georgia
Tyrone,33.4751,-84.5942,US,Georgia
Dunwoody,33.9418,-84.3123,US,Georgia
Hartwell,34.3501,-82.9287,US,Georgia
Centerville,32.6341,-83.6854,US,Georgia
Peachtree City,33.3943,-84.5711,US,Georgia
Calhoun,34.4925,-84.9394,US,Georgia
Cornelia,34.5164,-83.5308,US,Georgia
Locust Grove,33.3439,-84.107,US,Georgia
Carrollton,33.5819,-85.0837,US,Georgia
Summerville,34.4788,-85.3491,US,Georgia
Alpharetta,34.0704,-84.2739,US,Georgia
Snellville,33.856,-84.0039,US,Georgia
Barnesville,33.0511,-84.1526,US,Georgia
Duluth,34.0054,-84.1493,US,Georgia
Braselton,34.1086,-83.8124,US,Georgia
Loganville,33.8353,-83.8957,US,Georgia
Covington,33.6049,-83.8466,US,Georgia
Marietta,33.9532,-84.542,US,Georgia
Augusta,33.3644,-82.0708,US,Georgia
Rome,34.2657,-85.1863,US,Georgia
Woodstock,34.1027,-84.5092,US,Georgia
Brookhaven,33.8746,-84.3315,US,Georgia
Savannah,32.0282,-81.1784,US,Georgia
Rockmart,34.0103,-85.0442,US,Georgia
Jefferson,34.1368,-83.6022,US,Georgia
Kennesaw,34.0261,-84.6177,US,Georgia
Commerce,34.2129,-83.473,US,Georgia
Hinesville,31.8269,-81.6216,US,Georgia
Port Wentworth,32.1941,-81.1983,US,Georgia
Jesup,31.5991,-81.8898,US,Georgia
Fairburn,33.5497,-84.5914,US,Georgia
Folkston,30.8392,-82.0072,US,Georgia
Winder,33.9918,-83.7218,US,Georgia
Dacula,33.9812,-83.8936,US,Georgia
Stockbridge,33.5265,-84.2293,US,Georgia
Fort Oglethorpe,34.9318,-85.2461,US,Georgia
Waycross,31.211,-82.3578,US,Georgia
Flowery Branch,34.1707,-83.9141,US,Georgia
Auburn,34.0151,-83.8316,US,Georgia
Douglasville,33.7382,-84.7071,US,Georgia
Americus,32.0737,-84.2248,US,Georgia
Chamblee,33.8842,-84.3008,US,Georgia
Decatur,33.7711,-84.2968,US,Georgia
Elberton,34.1064,-82.8706,US,Georgia
Union City,33.5939,-84.5629,US,Georgia
Grovetown,33.4495,-82.2066,US,Georgia
Monroe,33.7997,-83.7155,US,Georgia
Cordele,31.9563,-83.7695,US,Georgia
McDonough,33.4399,-84.1507,US,Georgia
Newnan,33.3763,-84.7758,US,Georgia
Powder Springs,33.866,-84.6838,US,Georgia
Fitzgerald,31.7135,-83.2515,US,Georgia
Dublin,32.5358,-82.9279,US,Georgia
Bremen,33.7089,-85.1493,US,Georgia
Warner Robins,32.5981,-83.6528,US,Georgia
Dalton,34.7688,-84.9711,US,Georgia
Sandy Springs,33.9366,-84.3703,US,Georgia
Jackson,33.2913,-83.968,US,Georgia
Holly Springs,34.1678,-84.4856,US,Georgia
Villa Rica,33.7305,-84.9168,US,Georgia
Rincon,32.2936,-81.2357,US,Georgia
Suwanee,34.0506,-84.0687,US,Georgia
Thomson,33.4666,-82.4993,US,Georgia
La Grange,33.0276,-85.0383,US,Georgia
Forest Park,33.6209,-84.3592,US,Georgia
Austell,33.8202,-84.6453,US,Georgia
Dallas,33.9153,-84.8416,US,Georgia
Peachtree Corners,33.9668,-84.2321,US,Georgia
Baxley,31.7652,-82.3512,US,Georgia
Waynesboro,33.0909,-82.0146,US,Georgia
Montezuma,32.2997,-84.0246,US,Georgia
Kingsland,30.8193,-81.7219,US,Georgia
Douglas,31.5074,-82.8543,US,Georgia
Fayetteville,33.4497,-84.4703,US,Georgia
Doraville,33.9072,-84.2711,US,Georgia
Athens,33.9508,-83.3689,US,Georgia
Cumming,34.2068,-84.1339,US,Georgia
Lovejoy,33.4422,-84.3178,US,Georgia
LaFayette,34.7088,-85.2815,US,Georgia
Garden City,32.0867,-81.1773,US,Georgia
Hampton,33.3834,-84.2853,US,Georgia
Clarkston,33.8138,-84.2381,US,Georgia
Smyrna,33.864,-84.5169,US,Georgia
Albany,31.5776,-84.1762,US,Georgia
Griffin,33.2418,-84.2747,US,Georgia
Conyers,33.6645,-83.9967,US,Georgia
Saint Marys,30.7567,-81.5722,US,Georgia
Stone Mountain,33.8037,-84.172,US,Georgia
Lilburn,33.8887,-84.1379,US,Georgia
Cartersville,34.1631,-84.8007,US,Georgia
Dahlonega,34.5303,-83.9796,US,Georgia
Jasper,34.4711,-84.4495,US,Georgia
Cairo,30.8789,-84.2051,US,Georgia
Perry,32.4713,-83.7282,US,Georgia
Gainesville,34.2903,-83.8299,US,Georgia
East Point,33.6696,-84.47,US,Georgia
College Park,33.6385,-84.4597,US,Georgia
Brunswick,31.145,-81.474,US,Georgia
Sandersville,32.9827,-82.8093,US,Georgia
Columbus,32.51,-84.8771,US,Georgia
Forsyth,33.0347,-83.938,US,Georgia
Cusseta,32.347,-84.787,US,Georgia
Thomasville,30.8394,-83.9782,US,Georgia
Tifton,31.4624,-83.5205,US,Georgia
Eastman,32.1973,-83.1714,US,Georgia
Lawrenceville,33.9524,-83.993,US,Georgia
Bainbridge,30.9046,-84.5722,US,Georgia
Thomaston,32.8907,-84.3272,US,Georgia
Camilla,31.2337,-84.2088,US,Georgia
Springfield,32.3641,-81.3079,US,Georgia
Milton,34.1353,-84.3138,US,Georgia
Riverdale,33.5645,-84.4098,US,Georgia
Adel,31.1316,-83.4249,US,Georgia
Roswell,34.0391,-84.3513,US,Georgia
Hapeville,33.6609,-84.4093,US,Georgia
Brownsburg,39.833,-86.3828,US,Indiana
Wabash,40.8046,-85.831,US,Indiana
Charlestown,38.427,-85.6677,US,Indiana
Whitestown,39.9704,-86.3607,US,Indiana
Batesville,39.2974,-85.2139,US,Indiana
Huntertown,41.2129,-85.1764,US,Indiana
McCordsville,39.9036,-85.923,US,Indiana
Goshen,41.5741,-85.8304,US,Indiana
Griffith,41.5279,-87.424,US,Indiana
Jeffersonville,38.3377,-85.7026,US,Indiana
Lebanon,40.0318,-86.455,US,Indiana
Hammond,41.617,-87.4908,US,Indiana
Terre Haute,39.4654,-87.3763,US,Indiana
Corydon,38.2132,-86.1259,US,Indiana
LaPorte,41.6077,-86.7137,US,Indiana
Scottsburg,38.6862,-85.7839,US,Indiana
Munster,41.5468,-87.5037,US,Indiana
Richmond,39.8318,-84.8904,US,Indiana
Gas City,40.4897,-85.5984,US,Indiana
Columbus,39.2094,-85.9178,US,Indiana
Seymour,38.9474,-85.8914,US,Indiana
South Bend,41.6771,-86.269,US,Indiana
West Lafayette,40.4432,-86.9239,US,Indiana
Dyer,41.4977,-87.5088,US,Indiana
Clinton,39.6607,-87.4046,US,Indiana
Greenfield,39.7937,-85.7739,US,Indiana
Plainfield,39.7005,-86.3726,US,Indiana
Syracuse,41.4215,-85.749,US,Indiana
Columbia City,41.1611,-85.4854,US,Indiana
Lowell,41.2934,-87.4183,US,Indiana
North Manchester,41.0044,-85.775,US,Indiana
Bluffton,40.7426,-85.173,US,Indiana
Monticello,40.7455,-86.7668,US,Indiana
Fort Wayne,41.0885,-85.1436,US,Indiana
Avon,39.7604,-86.3916,US,Indiana
Martinsville,39.4228,-86.4207,US,Indiana
Bargersville,39.5414,-86.2004,US,Indiana
Gary,41.5906,-87.3472,US,Indiana
Frankfort,40.2799,-86.5181,US,Indiana
Peru,40.7585,-86.0715,US,Indiana
Ellettsville,39.2308,-86.6221,US,Indiana
Marion,40.5497,-85.66,US,Indiana
Chesterton,41.5995,-87.0549,US,Indiana
Westfield,40.0314,-86.1539,US,Indiana
Angola,41.6431,-85.005,US,Indiana
Valparaiso,41.4796,-87.0528,US,Indiana
Huntington,40.8812,-85.5062,US,Indiana
Brazil,39.5232,-87.1244,US,Indiana
Winfield,41.4097,-87.2623,US,Indiana
Elkhart,41.6919,-85.962,US,Indiana
Carmel,39.9658,-86.1461,US,Indiana
Huntingburg,38.3009,-86.9625,US,Indiana
Kokomo,40.464,-86.1277,US,Indiana
Auburn,41.3666,-85.0559,US,Indiana
Crown Point,41.414,-87.3455,US,Indiana
New Whiteland,39.5618,-86.0994,US,Indiana
Danville,39.7607,-86.5081,US,Indiana
Connersville,39.6582,-85.141,US,Indiana
Decatur,40.8301,-84.9281,US,Indiana
Lafayette,40.399,-86.8592,US,Indiana
Boonville,38.0452,-87.2739,US,Indiana
East Chicago,41.6487,-87.4531,US,Indiana
Clarksville,38.3225,-85.7674,US,Indiana
Tell City,37.9528,-86.7596,US,Indiana
Fishers,39.959,-85.968,US,Indiana
Bedford,38.8602,-86.4895,US,Indiana
Zionsville,39.999,-86.2921,US,Indiana
Noblesville,40.0354,-86.0056,US,Indiana
New Albany,38.3078,-85.8242,US,Indiana
Shelbyville,39.5319,-85.7753,US,Indiana
Rochester,41.0591,-86.196,US,Indiana
Yorktown,40.183,-85.5123,US,Indiana
Crawfordsville,40.0433,-86.8966,US,Indiana
Anderson,40.0875,-85.6921,US,Indiana
Evansville,37.9882,-87.5339,US,Indiana
Saint John,41.4431,-87.469,US,Indiana
Nappanee,41.4452,-85.9962,US,Indiana
Sellersburg,38.4029,-85.7705,US,Indiana
Speedway,39.7937,-86.2479,US,Indiana
Logansport,40.7502,-86.3559,US,Indiana
Princeton,38.3552,-87.5785,US,Indiana
Winona Lake,41.2167,-85.8106,US,Indiana
Portage,41.5866,-87.1792,US,Indiana
Westville,41.5381,-86.9054,US,Indiana
Salem,38.6048,-86.0977,US,Indiana
Cumberland,39.7852,-85.9498,US,Indiana
Hartford City,40.4536,-85.3735,US,Indiana
Mishawaka,41.6733,-86.1667,US,Indiana
Berne,40.6567,-84.9555,US,Indiana
Tipton,40.2818,-86.0424,US,Indiana
Portland,40.4377,-84.9835,US,Indiana
Vincennes,38.6759,-87.5102,US,Indiana
North Vernon,39.0151,-85.6287,US,Indiana
Bloomington,39.1637,-86.5257,US,Indiana
Greenwood,39.6019,-86.1073,US,Indiana
Alexandria,40.2583,-85.676,US,Indiana
Lawrenceburg,39.0989,-84.8713,US,Indiana
Washington,38.6592,-87.1721,US,Indiana
Jasper,38.3936,-86.9405,US,Indiana
Garrett,41.3532,-85.1236,US,Indiana
Greensburg,39.3515,-85.5024,US,Indiana
Muncie,40.1989,-85.395,US,Indiana
Merrillville,41.4728,-87.3197,US,Indiana
Beech Grove,39.7153,-86.087,US,Indiana
Mooresville,39.6038,-86.3677,US,Indiana
Indianapolis,39.7771,-86.1458,US,Indiana
Michigan City,41.7098,-86.8705,US,Indiana
Madison,38.758,-85.397,US,Indiana
Rushville,39.6154,-85.4464,US,Indiana
Plymouth,41.3482,-86.3188,US,Indiana
Cedar Lake,41.3693,-87.438,US,Indiana
Greencastle,39.6431,-86.8419,US,Indiana
Linton,39.0357,-87.1587,US,Indiana
Lake Station,41.5729,-87.26,US,Indiana
Lawrence,39.8674,-85.9904,US,Indiana
Schererville,41.487,-87.4444,US,Indiana
Kendallville,41.4441,-85.2578,US,Indiana
Hobart,41.5139,-87.2728,US,Indiana
Franklin,39.4935,-86.0541,US,Indiana
Highland,41.5484,-87.4587,US,Indiana
Union City,40.1994,-84.8204,US,Indiana
Mount Vernon,37.9364,-87.8955,US,Indiana
Rensselaer,40.9381,-87.1683,US,Indiana
New Castle,39.919,-85.3697,US,Indiana
New Haven,41.0669,-85.0282,US,Indiana
Elwood,40.2743,-85.8372,US,Indiana
Warsaw,41.2443,-85.8479,US,Indiana
Le Mars,42.7809,-96.1743,US,Iowa
Pleasant Hill,41.5857,-93.4998,US,Iowa
Davenport,41.5558,-90.6052,US,Iowa
Winterset,41.3456,-94.0136,US,Iowa
Burlington,40.8072,-91.1249,US,Iowa
Sioux Center,43.0746,-96.1707,US,Iowa
Ankeny,41.7279,-93.6033,US,Iowa
Charles City,43.0644,-92.6745,US,Iowa
Mount Pleasant,40.9622,-91.5453,US,Iowa
Spirit Lake,43.4177,-95.1109,US,Iowa
Centerville,40.7289,-92.8713,US,Iowa
Nevada,42.0185,-93.4637,US,Iowa
Orange City,43.0019,-96.0565,US,Iowa
Waverly,42.725,-92.4706,US,Iowa
Newton,41.6965,-93.0405,US,Iowa
Marshalltown,42.0341,-92.9067,US,Iowa
Washington,41.2982,-91.6928,US,Iowa
Grinnell,41.7372,-92.7244,US,Iowa
Dubuque,42.5007,-90.7064,US,Iowa
Marion,42.0444,-91.5853,US,Iowa
Creston,41.0597,-94.365,US,Iowa
Iowa City,41.6558,-91.5304,US,Iowa
Clinton,41.8434,-90.2408,US,Iowa
Knoxville,41.3188,-93.1024,US,Iowa
Norwalk,41.4914,-93.6922,US,Iowa
Shenandoah,40.7583,-95.372,US,Iowa
Algona,43.0743,-94.2302,US,Iowa
Asbury,42.5118,-90.7799,US,Iowa
Clear Lake,43.1346,-93.374,US,Iowa
Webster City,42.4623,-93.8167,US,Iowa
Boone,42.0531,-93.8773,US,Iowa
Ottumwa,41.0196,-92.4186,US,Iowa
Glenwood,41.0445,-95.7408,US,Iowa
Johnston,41.6856,-93.7173,US,Iowa
Denison,42.016,-95.3528,US,Iowa
Independence,42.4621,-91.903,US,Iowa
Humboldt,42.7232,-94.2245,US,Iowa
Indianola,41.3624,-93.5659,US,Iowa
Carroll,42.0697,-94.8647,US,Iowa
Keokuk,40.4096,-91.4031,US,Iowa
Waterloo,42.492,-92.3522,US,Iowa
Estherville,43.3998,-94.8343,US,Iowa
Decorah,43.3018,-91.7849,US,Iowa
North Liberty,41.744,-91.6107,US,Iowa
Spencer,43.1469,-95.1533,US,Iowa
Oelwein,42.6714,-91.9132,US,Iowa
Altoona,41.6468,-93.4768,US,Iowa
Bettendorf,41.5656,-90.4764,US,Iowa
Maquoketa,42.0599,-90.665,US,Iowa
Clive,41.6145,-93.7973,US,Iowa
Grimes,41.6776,-93.7946,US,Iowa
Council Bluffs,41.2369,-95.8518,US,Iowa
Des Moines,41.5725,-93.6104,US,Iowa
Anamosa,42.1091,-91.2759,US,Iowa
Clarinda,40.738,-95.034,US,Iowa
Fort Madison,40.6198,-91.352,US,Iowa
Cedar Rapids,41.9667,-91.6781,US,Iowa
Mount Vernon,41.923,-91.4244,US,Iowa
Perry,41.838,-94.094,US,Iowa
Oskaloosa,41.2921,-92.6404,US,Iowa
Sioux City,42.4959,-96.3901,US,Iowa
Storm Lake,42.6431,-95.197,US,Iowa
Cedar Falls,42.5197,-92.4532,US,Iowa
Waukee,41.6002,-93.8702,US,Iowa
Red Oak,41.0141,-95.2248,US,Iowa
Fort Dodge,42.5098,-94.1751,US,Iowa
Muscatine,41.4195,-91.068,US,Iowa
Fairfield,41.0071,-91.9673,US,Iowa
Pella,41.4051,-92.9178,US,Iowa
Ames,42.0262,-93.6275,US,Iowa
Eldridge,41.6394,-90.5805,US,Iowa
Urbandale,41.639,-93.7814,US,Iowa
Coralville,41.699,-91.5968,US,Iowa
Mason City,43.1487,-93.1998,US,Iowa
West Des Moines,41.5527,-93.7803,US,Iowa
Atlantic,41.3957,-95.0139,US,Iowa
Bondurant,41.6986,-93.4546,US,Iowa
Hiawatha,42.0518,-91.6899,US,Iowa
McAlester,34.9262,-95.7698,US,Oklahoma
Shawnee,35.3524,-96.9647,US,Oklahoma
Skiatook,36.3693,-95.9815,US,Oklahoma
Wagoner,35.9641,-95.3791,US,Oklahoma
Broken Arrow,36.0367,-95.7808,US,Oklahoma
Durant,33.9957,-96.3938,US,Oklahoma
Midwest City,35.463,-97.371,US,Oklahoma
Stillwater,36.1315,-97.074,US,Oklahoma
Mustang,35.3917,-97.7245,US,Oklahoma
Blanchard,35.1523,-97.6612,US,Oklahoma
Sand Springs,36.1345,-96.1285,US,Oklahoma
Sallisaw,35.4609,-94.807,US,Oklahoma
Guthrie,35.8428,-97.4358,US,Oklahoma
Owasso,36.2884,-95.8312,US,Oklahoma
Tahlequah,35.9116,-94.9773,US,Oklahoma
Purcell,35.018,-97.3747,US,Oklahoma
Blackwell,36.8011,-97.3003,US,Oklahoma
Edmond,35.6689,-97.4159,US,Oklahoma
Sapulpa,36.009,-96.0983,US,Oklahoma
Warr Acres,35.5284,-97.6182,US,Oklahoma
Duncan,34.5425,-97.919,US,Oklahoma
Idabel,33.9041,-94.8294,US,Oklahoma
Grove,36.5925,-94.7885,US,Oklahoma
Alva,36.8011,-98.6679,US,Oklahoma
Clinton,35.5058,-98.9724,US,Oklahoma
Collinsville,36.3725,-95.8596,US,Oklahoma
Poteau,35.0431,-94.6356,US,Oklahoma
Henryetta,35.4421,-95.9848,US,Oklahoma
Glenpool,35.9481,-96.0049,US,Oklahoma
Pauls Valley,34.7236,-97.2291,US,Oklahoma
Lawton,34.6171,-98.4204,US,Oklahoma
Oklahoma City,35.4677,-97.5138,US,Oklahoma
Ardmore,34.1944,-97.1251,US,Oklahoma
Claremore,36.3143,-95.6101,US,Oklahoma
Yukon,35.5203,-97.7636,US,Oklahoma
Bixby,35.9454,-95.8773,US,Oklahoma
Tulsa,36.1284,-95.9037,US,Oklahoma
Noble,35.1385,-97.371,US,Oklahoma
Muskogee,35.743,-95.3567,US,Oklahoma
Moore,35.3294,-97.4758,US,Oklahoma
Chickasha,35.041,-97.9472,US,Oklahoma
Lone Grove,34.1825,-97.2549,US,Oklahoma
Seminole,35.2345,-96.65,US,Oklahoma
Catoosa,36.1832,-95.7663,US,Oklahoma
Ponca City,36.7235,-97.0679,US,Oklahoma
Del City,35.4483,-97.4408,US,Oklahoma
Bethany,35.5072,-97.6417,US,Oklahoma
Choctaw,35.48,-97.2666,US,Oklahoma
Elk City,35.3849,-99.4333,US,Oklahoma
Jenks,35.998,-95.9737,US,Oklahoma
Miami,36.8877,-94.8718,US,Oklahoma
The Village,35.5706,-97.5567,US,Oklahoma
El Reno,35.543,-97.966,US,Oklahoma
Tecumseh,35.2639,-96.9338,US,Oklahoma
Muldrow,35.404,-94.5969,US,Oklahoma
Newcastle,35.2404,-97.5998,US,Oklahoma
Coweta,35.9676,-95.6538,US,Oklahoma
Okmulgee,35.6136,-96.0069,US,Oklahoma
Enid,36.4061,-97.8701,US,Oklahoma
Guymon,36.6901,-101.4778,US,Oklahoma
Piedmont,35.6784,-97.7528,US,Oklahoma
Tuttle,35.3068,-97.7556,US,Oklahoma
Altus,34.6566,-99.3051,US,Oklahoma
Anadarko,35.0653,-98.244,US,Oklahoma
Ada,34.7683,-96.6689,US,Oklahoma
Norman,35.2335,-97.3471,US,Oklahoma
Weatherford,35.5385,-98.6872,US,Oklahoma
Holdenville,35.0836,-96.4004,US,Oklahoma
Woodward,36.4246,-99.4059,US,Oklahoma
Cushing,35.9797,-96.7603,US,Oklahoma
Vinita,36.6364,-95.177,US,Oklahoma
Bartlesville,36.7356,-95.9451,US,Oklahoma
Scottsdale,33.6872,-111.865,US,Arizona
Flagstaff,35.1867,-111.6175,US,Arizona
Nogales,31.3624,-110.9336,US,Arizona
Tolleson,33.4484,-112.2561,US,Arizona
Oro Valley,32.4226,-110.9767,US,Arizona
El Mirage,33.5906,-112.3271,US,Arizona
Guadalupe,33.3665,-111.9633,US,Arizona
Queen Creek,33.2392,-111.6397,US,Arizona
Buckeye,33.4318,-112.643,US,Arizona
Show Low,34.2677,-110.0387,US,Arizona
Coolidge,32.9595,-111.5285,US,Arizona
Phoenix,33.5722,-112.0891,US,Arizona
Marana,32.4355,-111.1558,US,Arizona
Maricopa,33.0447,-112.0164,US,Arizona
Sedona,34.8574,-111.7951,US,Arizona
Avondale,33.3858,-112.3236,US,Arizona
Tucson,32.1558,-110.8777,US,Arizona
Eloy,32.7464,-111.5994,US,Arizona
Gilbert,33.3103,-111.7463,US,Arizona
Prescott Valley,34.5983,-112.3178,US,Arizona
Mesa,33.4016,-111.718,US,Arizona
Cave Creek,33.8513,-111.9801,US,Arizona
Douglas,31.3602,-109.5394,US,Arizona
Safford,32.8318,-109.7006,US,Arizona
Apache Junction,33.3982,-111.5349,US,Arizona
Prescott,34.5799,-112.4476,US,Arizona
Bisbee,31.4126,-109.9179,US,Arizona
Cottonwood,34.7194,-112.0014,US,Arizona
Sierra Vista,31.5631,-110.3153,US,Arizona
Bullhead City,35.1205,-114.546,US,Arizona
Casa Grande,32.907,-111.7623,US,Arizona
Winslow,35.0253,-110.7098,US,Arizona
Snowflake,34.5223,-110.0914,US,Arizona
Yuma,32.599,-114.5489,US,Arizona
Sahuarita,31.9328,-110.9654,US,Arizona
Somerton,32.6009,-114.699,US,Arizona
Chino Valley,34.7593,-112.4107,US,Arizona
Chandler,33.2828,-111.8517,US,Arizona
Youngtown,33.5846,-112.3048,US,Arizona
Fountain Hills,33.6072,-111.7398,US,Arizona
Glendale,33.5797,-112.2246,US,Arizona
Eagar,34.1058,-109.2956,US,Arizona
Surprise,33.6802,-112.4525,US,Arizona
South Tucson,32.1955,-110.9691,US,Arizona
Litchfield Park,33.5024,-112.3586,US,Arizona
Globe,33.3869,-110.7515,US,Arizona
Lake Havasu City,34.5006,-114.3115,US,Arizona
Colorado City,36.9774,-112.983,US,Arizona
Goodyear,33.2613,-112.3622,US,Arizona
Peoria,33.7844,-112.2989,US,Arizona
Camp Verde,34.5699,-111.8573,US,Arizona
Kingman,35.2168,-114.0167,US,Arizona
Thatcher,32.8317,-109.7594,US,Arizona
Florence,33.0631,-111.4272,US,Arizona
San Luis,32.4922,-114.7105,US,Arizona
Tempe,33.3881,-111.9318,US,Arizona
Paradise Valley,33.5435,-111.9595,US,Arizona
Payson,34.2432,-111.3195,US,Arizona
Page,36.9425,-111.5071,US,Arizona
Clifton,33.0249,-109.2883,US,Arizona
Nampa,43.5833,-116.5641,US,Idaho
Pocatello,42.8716,-112.466,US,Idaho
Post Falls,47.7202,-116.9396,US,Idaho
Hailey,43.5132,-114.301,US,Idaho
Boise,43.5991,-116.2306,US,Idaho
Eagle,43.7231,-116.3856,US,Idaho
Rexburg,43.8221,-111.7926,US,Idaho
Rigby,43.6735,-111.9129,US,Idaho
Fruitland,44.0204,-116.9223,US,Idaho
Rathdrum,47.7992,-116.8911,US,Idaho
Ammon,43.4748,-111.9559,US,Idaho
Middleton,43.7124,-116.6143,US,Idaho
Payette,44.079,-116.9256,US,Idaho
Rupert,42.619,-113.6739,US,Idaho
Kuna,43.4849,-116.3993,US,Idaho
Jerome,42.7185,-114.5156,US,Idaho
Burley,42.5371,-113.7933,US,Idaho
Twin Falls,42.5631,-114.4637,US,Idaho
Garden City,43.6527,-116.2746,US,Idaho
Sandpoint,48.2811,-116.5599,US,Idaho
Mountain Home,43.1328,-115.6965,US,Idaho
Hayden,47.7685,-116.801,US,Idaho
Caldwell,43.6458,-116.6595,US,Idaho
Blackfoot,43.1939,-112.3457,US,Idaho
Moscow,46.7306,-116.9989,US,Idaho
Star,43.7019,-116.4939,US,Idaho
Coeur d'Alene,47.7041,-116.7928,US,Idaho
Lewiston,46.3936,-116.9935,US,Idaho
Chubbuck,42.9226,-112.4699,US,Idaho
Idaho Falls,43.4878,-112.0359,US,Idaho
Meridian,43.6182,-116.398,US,Idaho
Emmett,43.8686,-116.4889,US,Idaho
Weiser,44.2566,-116.9696,US,Idaho
Torrington,41.8349,-73.1282,US,Connecticut
New London,41.3502,-72.1023,US,Connecticut
Waterbury,41.5583,-73.0361,US,Connecticut
Shelton,41.306,-73.1383,US,Connecticut
New Britain,41.6758,-72.7862,US,Connecticut
Groton,41.339,-72.0727,US,Connecticut
City of Milford (balance),41.2253,-73.0624,US,Connecticut
Naugatuck,41.489,-73.0518,US,Connecticut
Jewett City,41.607,-71.9807,US,Connecticut
Bridgeport,41.1909,-73.1958,US,Connecticut
Norwalk,41.1144,-73.4215,US,Connecticut
Middletown,41.5476,-72.6549,US,Connecticut
Meriden,41.5367,-72.7943,US,Connecticut
Danbury,41.4016,-73.471,US,Connecticut
Ansonia,41.3443,-73.0689,US,Connecticut
West Haven,41.2738,-72.9669,US,Connecticut
Hartford,41.7661,-72.6834,US,Connecticut
Bristol,41.6812,-72.9407,US,Connecticut
Derby,41.3265,-73.0833,US,Connecticut
New Haven,41.3112,-72.9245,US,Connecticut
Norwich,41.5495,-72.0882,US,Connecticut
Stamford,41.1035,-73.5583,US,Connecticut
Presque Isle,46.6868,-67.9874,US,Maine
Biddeford,43.4674,-70.4512,US,Maine
Saco,43.539,-70.4624,US,Maine
Old Town,44.9491,-68.7249,US,Maine
Sanford,43.4244,-70.7573,US,Maine
Auburn,44.085,-70.2492,US,Maine
South Portland,43.631,-70.2895,US,Maine
Waterville,44.544,-69.6626,US,Maine
Rockland,44.1274,-69.1369,US,Maine
Caribou,46.8662,-67.9919,US,Maine
Gardiner,44.191,-69.7921,US,Maine
Westbrook,43.6955,-70.3538,US,Maine
Lewiston,44.0915,-70.1681,US,Maine
Bath,43.9346,-69.8346,US,Maine
Bangor,44.8322,-68.7906,US,Maine
Augusta,44.3341,-69.7319,US,Maine
Brewer,44.7835,-68.7352,US,Maine
Portland,43.6772,-70.2713,US,Maine
Ellsworth,44.5847,-68.4875,US,Maine
Easton,38.776,-76.0702,US,Maryland
Frostburg,39.6507,-78.9271,US,Maryland
Mount Rainier,38.9426,-76.9645,US,Maryland
Ocean City,38.3989,-75.0715,US,Maryland
Hyattsville,38.9612,-76.9548,US,Maryland
Thurmont,39.6205,-77.4074,US,Maryland
Cambridge,38.5519,-76.0788,US,Maryland
Annapolis,38.9705,-76.5047,US,Maryland
Salisbury,38.3755,-75.5883,US,Maryland
Hampstead,39.6109,-76.8552,US,Maryland
Brunswick,39.318,-77.6253,US,Maryland
La Plata,38.5356,-76.9695,US,Maryland
Takoma Park,38.981,-77.0028,US,Maryland
Walkersville,39.4832,-77.356,US,Maryland
Fruitland,38.3216,-75.6244,US,Maryland
Elkton,39.6066,-75.8205,US,Maryland
Manchester,39.6585,-76.8881,US,Maryland
New Carrollton,38.9663,-76.8769,US,Maryland
Princess Anne,38.2053,-75.6969,US,Maryland
Rockville,39.0834,-77.1553,US,Maryland
Hagerstown,39.6401,-77.7217,US,Maryland
Westminster,39.5799,-77.0066,US,Maryland
Leonardtown,38.303,-76.641,US,Maryland
Frederick,39.4334,-77.4154,US,Maryland
Havre de Grace,39.5471,-76.1135,US,Maryland
Bowie,38.9577,-76.7421,US,Maryland
Chestertown,39.2188,-76.071,US,Maryland
Cheverly,38.9253,-76.9139,US,Maryland
Mount Airy,39.3743,-77.1535,US,Maryland
Glenarden,38.9291,-76.8574,US,Maryland
Greenbelt,38.9953,-76.8885,US,Maryland
Aberdeen,39.5146,-76.1731,US,Maryland
Riverdale Park,38.9645,-76.9265,US,Maryland
District Heights,38.8593,-76.888,US,Maryland
Bladensburg,38.9423,-76.9265,US,Maryland
Cumberland,39.6515,-78.7585,US,Maryland
Bel Air,39.5347,-76.346,US,Maryland
Taneytown,39.6562,-77.1688,US,Maryland
College Park,38.9964,-76.9337,US,Maryland
Chesapeake Beach,38.6881,-76.5447,US,Maryland
Emmitsburg,39.705,-77.3217,US,Maryland
Westernport,39.488,-79.0429,US,Maryland
Gaithersburg,39.1347,-77.213,US,Maryland
Laurel,39.0955,-76.8629,US,Maryland
Baltimore,39.3051,-76.6144,US,Maryland
Marlborough,42.3494,-71.5468,US,Massachusetts
Quincy,42.2516,-71.0183,US,Massachusetts
Chicopee,42.1764,-72.5719,US,Massachusetts
Waltham,42.3889,-71.2423,US,Massachusetts
Medford,42.4234,-71.1087,US,Massachusetts
Gloucester,42.626,-70.6896,US,Massachusetts
Boston,42.3189,-71.0838,US,Massachusetts
